datetime,pm25_level,solar_radiation,boundary_layer_height,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2022-07-08,25.944826007326004,221.55595,694.97876,38.2,31.0,34.9,47.6,38.5,42.0,54.8,0.0,0.0,0.0,14.8,1000.4,Partially cloudy
2022-07-09,27.855045015371104,165.05347,567.8154,35.0,28.7,32.0,46.7,33.6,39.2,66.5,0.0,0.0,0.0,22.3,998.8,Partially cloudy
2022-07-10,34.458997584541066,120.116684,419.85126,34.0,28.3,31.0,43.9,33.9,38.2,73.6,0.0,0.0,0.0,18.4,1000.4,Partially cloudy
2022-07-11,43.05994983277592,208.19936,465.9178,36.0,28.7,31.8,44.7,32.7,38.6,67.9,0.851,100.0,4.17,16.9,1000.9,"Rain, Partially cloudy"
2022-07-12,36.09521848924023,211.96265,493.07635,33.0,28.0,30.3,42.4,34.3,38.0,80.1,2.149,100.0,4.17,14.7,1000.5,"Rain, Partially cloudy"
2022-07-13,31.200466771118943,183.06213,628.11755,36.0,28.0,31.5,45.6,31.9,39.2,73.3,0.0,0.0,0.0,13.0,998.5,Partially cloudy
2022-07-14,32.852362914862915,208.22609,713.0964,38.6,29.4,32.3,49.4,35.5,39.9,67.6,0.03,100.0,4.17,16.6,997.9,"Rain, Partially cloudy"
2022-07-15,35.05044492544493,208.46278,924.50165,37.0,28.6,32.9,46.0,34.1,39.8,63.7,0.0,0.0,0.0,20.5,999.6,Partially cloudy
2022-07-16,32.31036922015183,178.257,637.5285,35.4,25.8,29.4,45.9,25.8,34.5,80.4,18.058,100.0,8.33,22.3,1000.9,"Rain, Partially cloudy"
2022-07-17,32.31762263009372,187.51297,488.57935,34.1,25.9,29.9,46.7,25.9,36.6,81.9,10.552,100.0,8.33,15.3,1002.8,"Rain, Partially cloudy"
2022-07-18,31.14009661835749,218.04771,504.95334,37.1,28.9,33.2,54.5,35.6,42.9,68.8,0.0,0.0,0.0,13.0,1001.3,Partially cloudy
2022-07-19,32.12599206349206,205.8943,473.7964,37.0,29.0,32.4,45.8,36.8,42.2,73.5,10.0,100.0,12.5,17.1,999.9,"Rain, Partially cloudy"
2022-07-20,33.620621980676326,114.80628,390.36618,34.8,25.3,29.7,47.9,25.3,36.7,84.0,60.975,100.0,12.5,22.3,999.8,"Rain, Overcast"
2022-07-21,35.05979055428426,104.11875,300.69022,32.4,25.9,29.0,41.1,25.9,34.3,84.0,0.7,100.0,8.33,11.2,1002.5,"Rain, Overcast"
2022-07-22,32.75631313131313,192.63191,377.92816,32.8,27.8,29.4,43.5,34.2,37.5,86.7,7.09,100.0,12.5,15.4,1003.7,"Rain, Overcast"
2022-07-23,29.548611111111114,122.3296,578.4774,33.1,26.9,29.7,43.7,31.3,37.4,85.6,0.568,100.0,4.17,18.4,1002.1,"Rain, Partially cloudy"
2022-07-24,36.25220959595959,163.5097,747.7094,34.4,27.0,30.0,44.4,31.2,37.7,82.5,3.285,100.0,12.5,22.5,1001.9,"Rain, Partially cloudy"
2022-07-25,34.15856705351386,185.93082,774.4489,34.0,27.0,30.0,43.4,31.2,36.9,80.3,2.197,100.0,4.17,21.5,1004.1,"Rain, Partially cloudy"
2022-07-26,27.798809523809524,156.72803,717.1497,32.8,27.0,29.4,42.1,31.2,35.8,81.0,0.0,0.0,0.0,20.5,1005.3,Partially cloudy
2022-07-27,32.77210144927536,160.11664,510.31885,33.6,27.0,30.0,43.2,30.6,37.4,80.0,0.0,0.0,0.0,16.6,1004.7,Partially cloudy
2022-07-28,28.368181818181817,87.24666,278.63538,32.0,26.9,28.6,42.3,30.5,34.6,86.3,17.162,100.0,8.33,11.2,1006.0,"Rain, Partially cloudy"
2022-07-29,17.940151515151516,56.30104,322.5611,32.0,26.0,28.0,42.3,26.0,32.5,89.2,2.448,100.0,4.17,11.2,1005.5,"Rain, Overcast"
2022-07-30,20.735714285714288,85.01462,265.37964,31.6,26.4,28.4,40.6,26.4,34.0,86.9,15.76,100.0,8.33,16.6,1003.7,"Rain, Overcast"
2022-07-31,24.03114973262032,161.35995,402.39584,32.0,26.0,28.7,40.3,26.0,33.6,84.3,11.422,100.0,8.33,11.2,1001.2,"Rain, Partially cloudy"
2022-08-01,24.85625,165.89146,414.09637,34.0,27.3,29.7,42.0,31.9,36.1,79.6,0.0,0.0,0.0,13.0,1001.4,Partially cloudy
2022-08-02,20.41875,188.86153,425.74182,35.0,27.0,31.0,44.9,31.2,38.2,75.9,0.0,0.0,0.0,29.0,1000.8,Partially cloudy
2022-08-03,25.32034632034632,169.9369,394.0138,34.0,28.0,30.8,43.3,33.5,38.5,76.1,5.955,100.0,4.17,14.8,1002.1,"Rain, Partially cloudy"
2022-08-04,26.22390873015873,110.437515,459.99182,32.7,27.0,29.4,42.9,31.2,36.6,84.6,4.928,100.0,8.33,18.4,1002.8,"Rain, Partially cloudy"
2022-08-05,26.972718253968253,106.79188,397.43524,30.0,26.9,27.9,39.9,30.6,33.8,92.1,10.577,100.0,16.67,13.0,1001.6,"Rain, Partially cloudy"
2022-08-06,29.652123438027697,195.82791,400.55823,33.0,27.0,30.2,44.1,31.8,39.1,84.5,0.0,0.0,0.0,11.2,999.7,Partially cloudy
2022-08-07,23.29763056092843,75.089165,251.29755,30.0,26.0,27.6,40.4,26.0,32.4,93.3,6.63,100.0,4.17,27.7,999.8,"Rain, Partially cloudy"
2022-08-08,26.07273086213304,178.7426,388.3224,34.3,26.0,30.1,43.4,26.0,36.1,79.9,0.0,0.0,0.0,9.4,999.5,Partially cloudy
2022-08-09,27.51736111111111,203.45396,533.9202,35.6,28.0,32.0,46.6,34.5,41.6,75.3,0.134,100.0,4.17,16.6,999.1,"Rain, Partially cloudy"
2022-08-10,24.939484126984127,206.76952,574.33746,35.7,29.0,32.5,45.3,36.4,40.6,68.9,0.0,0.0,0.0,15.5,997.9,Partially cloudy
2022-08-11,26.247700216450216,101.59141,734.4492,32.0,27.0,29.6,40.5,29.6,35.1,73.9,0.03,100.0,4.17,18.5,999.8,"Rain, Partially cloudy"
2022-08-12,26.262003968253968,178.16075,737.0414,36.0,27.3,31.2,43.8,31.3,37.6,71.1,0.0,0.0,0.0,20.5,999.8,Partially cloudy
2022-08-13,24.972222222222225,177.15141,558.9691,34.1,28.0,30.9,43.9,32.7,37.9,73.4,0.0,0.0,0.0,16.6,999.5,Partially cloudy
2022-08-14,21.539457070707076,158.17775,415.3714,32.5,27.0,28.9,41.9,31.2,35.6,86.6,5.747,100.0,8.33,11.2,1002.1,"Rain, Partially cloudy"
2022-08-15,29.85138888888889,77.53423,503.55603,34.0,27.0,29.3,44.2,31.1,35.1,81.3,0.0,0.0,0.0,18.4,1003.4,Partially cloudy
2022-08-16,29.109179197994987,58.781757,1066.4662,32.4,27.7,29.1,39.2,31.9,34.4,78.7,2.448,100.0,8.33,37.1,1001.6,"Rain, Partially cloudy"
2022-08-17,24.53985507246377,156.35161,640.0477,33.3,26.0,29.2,40.9,26.0,33.8,76.8,0.0,0.0,0.0,22.3,1002.9,Partially cloudy
2022-08-18,31.192146464646463,173.30402,521.1716,34.5,26.9,30.3,47.2,30.6,36.6,76.1,0.0,0.0,0.0,11.9,1002.1,Partially cloudy
2022-08-19,35.28469039130804,188.39595,611.4239,34.7,28.0,31.1,44.6,33.5,37.7,71.6,0.0,0.0,0.0,17.4,1002.0,Partially cloudy
2022-08-20,28.4845659278204,133.67233,380.02997,32.0,27.0,29.6,39.1,31.2,36.5,80.8,6.851,100.0,4.17,13.0,1003.5,"Rain, Partially cloudy"
2022-08-21,25.74393390425999,142.0822,368.23523,35.0,27.9,30.9,44.1,33.8,38.5,76.7,1.344,100.0,4.17,11.2,1001.5,"Rain, Partially cloudy"
2022-08-22,31.54417502787068,136.85078,599.70276,35.2,28.9,31.5,45.1,36.5,39.9,74.3,0.0,0.0,0.0,22.3,999.7,Partially cloudy
2022-08-23,26.86489898989899,158.16681,1109.2104,33.6,28.0,30.7,40.8,32.7,36.8,71.4,0.0,0.0,0.0,27.7,1001.0,Partially cloudy
2022-08-24,31.963317847464182,149.9924,563.21875,33.0,27.0,29.1,39.2,30.6,34.7,80.9,5.104,100.0,4.17,16.6,1005.2,"Rain, Partially cloudy"
2022-08-25,27.378903693314637,162.73979,507.756,34.0,26.0,30.1,39.9,26.0,34.9,72.3,0.0,0.0,0.0,11.2,1004.7,Partially cloudy
2022-08-26,21.508935508935508,161.97185,561.3939,35.0,27.0,30.7,41.9,30.6,36.7,73.0,0.0,0.0,0.0,14.8,1004.0,Partially cloudy
2022-08-27,31.165277777777774,185.26192,676.17426,35.0,27.0,30.7,42.0,30.6,36.1,70.2,0.17,100.0,4.17,20.1,1003.1,"Rain, Partially cloudy"
2022-08-28,32.857142857142854,197.01056,691.4866,34.2,27.0,30.6,39.7,29.6,34.7,65.9,0.0,0.0,0.0,17.9,1003.7,Partially cloudy
2022-08-29,31.205917874396132,188.5457,456.20242,34.8,26.0,30.3,41.3,26.0,34.2,66.9,0.851,100.0,4.17,18.4,1007.5,"Rain, Partially cloudy"
2022-08-30,26.94128787878788,174.68619,391.77103,35.0,26.7,30.2,44.9,30.3,36.8,77.4,1.514,100.0,8.33,16.6,1007.9,"Rain, Partially cloudy"
2022-08-31,28.728835978835978,186.74152,514.85815,37.0,27.0,31.5,43.8,30.6,37.0,66.9,0.0,0.0,0.0,14.8,1005.3,Partially cloudy
2022-09-01,23.111846160253208,187.08112,600.8578,36.5,28.0,32.1,43.2,33.5,38.3,66.3,0.0,0.0,0.0,11.2,1005.0,Partially cloudy
2022-09-02,27.26388888888889,204.79674,548.75854,35.3,28.0,32.1,43.3,32.7,37.5,62.9,7.656,100.0,4.17,13.0,1006.4,"Rain, Partially cloudy"
2022-09-03,30.215277777777786,193.80254,824.0021,36.0,28.0,32.2,41.7,30.2,36.5,58.2,0.0,0.0,0.0,22.3,1004.0,Partially cloudy
2022-09-04,33.00694444444445,213.16727,919.51483,37.0,28.0,32.3,42.1,30.6,36.4,56.6,0.0,0.0,0.0,16.2,1002.7,Partially cloudy
2022-09-05,28.588643790849677,209.94856,499.13928,37.0,27.0,31.9,40.9,29.6,35.9,58.7,0.0,0.0,0.0,13.2,1004.6,Partially cloudy
2022-09-06,26.589646464646464,184.57332,591.0928,36.0,28.0,31.7,40.6,30.6,35.7,59.4,0.0,0.0,0.0,14.8,1005.9,Partially cloudy
2022-09-07,26.922348484848484,196.30963,795.2463,36.5,27.6,32.1,41.5,31.7,36.4,59.3,0.0,0.0,0.0,11.2,1007.4,Partially cloudy
2022-09-08,26.048611111111114,183.5794,708.4158,36.2,28.3,32.2,42.7,32.5,37.5,61.8,0.0,0.0,0.0,9.4,1008.3,Partially cloudy
2022-09-09,30.074275362318843,169.86723,704.5253,37.0,27.9,32.2,43.6,32.4,38.3,64.8,0.0,0.0,0.0,16.6,1007.5,Partially cloudy
2022-09-10,33.87941919191919,177.9456,614.80725,35.3,29.0,31.6,45.1,34.5,39.3,71.9,0.0,0.0,0.0,14.8,1006.6,Partially cloudy
2022-09-11,37.75,172.18083,696.36176,36.0,28.2,32.2,42.8,32.7,37.7,61.3,0.0,0.0,0.0,13.0,1004.2,Partially cloudy
2022-09-12,36.11111111111111,191.47969,801.6675,36.5,28.0,31.8,43.5,31.9,36.9,62.8,0.0,0.0,0.0,18.4,1003.1,Partially cloudy
2022-09-13,32.43961352657005,151.93257,948.1265,34.0,25.0,30.0,40.6,25.0,33.8,70.4,8.552,100.0,4.17,18.4,1003.7,"Rain, Partially cloudy"
2022-09-14,33.71686507936508,76.13812,772.774,32.0,26.0,28.5,38.3,26.0,32.6,78.6,9.403,100.0,8.33,20.9,1004.3,"Rain, Partially cloudy"
2022-09-17,39.348429951690825,176.47905,380.7388,33.2,24.0,28.5,42.1,24.0,32.3,82.2,0.0,0.0,0.0,11.2,1002.5,Partially cloudy
2022-09-18,34.46296296296296,191.16568,369.58954,35.0,25.3,29.5,40.0,25.3,32.9,73.6,0.0,0.0,0.0,9.4,1005.6,Partially cloudy
2022-09-19,29.20734126984127,139.63075,371.06647,33.0,26.5,29.3,41.4,26.5,34.1,77.3,5.104,100.0,4.17,13.0,1005.9,"Rain, Partially cloudy"
2022-09-20,33.8587962962963,111.67321,331.66733,33.5,26.1,28.8,40.4,26.1,33.1,77.1,0.17,100.0,4.17,11.2,1005.8,"Rain, Partially cloudy"
2022-09-21,35.718333333333334,65.06537,341.92737,32.3,25.3,27.1,40.6,25.3,29.2,87.1,3.448,100.0,4.17,16.6,1005.7,"Rain, Partially cloudy"
2022-09-22,21.782608695652176,60.65624,367.1975,27.7,24.6,25.4,32.4,24.6,25.9,95.9,49.664,100.0,16.67,16.6,1005.2,"Rain, Overcast"
2022-09-23,25.291666666666668,50.914413,456.23944,27.0,24.0,25.0,31.8,24.0,25.5,98.2,47.403,100.0,20.83,13.0,1003.8,"Rain, Overcast"
2022-09-24,22.416666666666668,43.500233,532.4522,27.0,24.4,25.3,31.8,24.4,25.5,97.2,19.896,100.0,20.83,20.5,1002.1,"Rain, Overcast"
2022-09-25,20.166666666666668,159.15308,406.19904,30.0,24.7,27.0,35.2,24.7,29.3,84.8,0.0,0.0,0.0,11.2,1005.1,Partially cloudy
2022-09-26,42.333333333333336,175.37372,459.01938,32.3,24.7,28.1,38.8,24.7,31.3,82.4,0.0,0.0,0.0,13.0,1008.7,Partially cloudy
2022-09-27,35.541666666666664,183.67108,324.18488,33.0,24.4,28.6,37.7,24.4,31.2,76.5,0.0,0.0,0.0,11.2,1007.7,Partially cloudy
2022-09-28,46.625,169.48886,294.5313,34.0,25.0,29.2,38.0,25.0,32.0,71.1,0.0,0.0,0.0,13.0,1006.5,Clear
2022-09-29,58.0,181.47926,348.2988,33.3,25.0,28.8,37.2,25.0,31.6,71.6,0.0,0.0,0.0,14.8,1006.3,Clear
2022-09-30,70.27272727272727,178.63605,358.5089,33.6,25.0,28.9,39.3,25.0,31.9,73.5,0.0,0.0,0.0,13.0,1006.7,Partially cloudy
2022-10-01,74.625,177.26924,334.34088,33.2,25.0,29.1,37.0,25.0,31.5,72.0,0.0,0.0,0.0,13.0,1005.8,Clear
2022-10-02,61.125,181.07219,325.41287,34.8,24.8,29.5,37.2,24.8,31.3,64.1,0.0,0.0,0.0,16.6,1006.1,Clear
2022-10-03,36.125,186.68799,489.3883,34.1,24.0,29.0,35.8,24.0,30.2,59.4,0.0,0.0,0.0,24.4,1007.1,Clear
2022-10-04,54.625,147.67593,336.34302,33.8,24.0,29.1,38.2,24.0,31.2,63.3,0.0,0.0,0.0,11.2,1008.6,Partially cloudy
2022-10-05,83.41666666666667,144.91452,411.278,33.5,25.6,28.7,39.1,25.6,31.5,69.7,0.0,0.0,0.0,9.4,1007.9,Partially cloudy
2022-10-06,11.25,169.83066,643.60455,29.9,24.0,26.0,33.8,24.0,26.9,78.3,0.0,0.0,0.0,16.6,1009.2,Partially cloudy
2022-10-07,14.375,51.203514,490.6936,26.2,22.9,23.9,26.2,22.9,23.9,87.3,0.3,100.0,8.33,16.9,1009.9,"Rain, Overcast"
2022-10-08,9.541666666666666,15.133776,411.36288,24.1,21.0,22.5,24.1,21.0,22.5,96.9,73.499,100.0,25.0,18.4,1010.5,"Rain, Overcast"
2022-10-09,6.291666666666667,39.223724,378.32706,24.0,21.0,22.0,24.0,21.0,22.0,99.0,29.609,100.0,25.0,18.4,1010.1,"Rain, Overcast"
2022-10-10,10.833333333333334,77.28639,325.45428,24.0,20.4,22.0,24.0,20.4,22.0,97.2,9.603,100.0,20.83,14.8,1011.7,"Rain, Overcast"
2022-10-11,29.25,94.563644,250.6748,29.0,21.5,24.8,33.6,21.5,25.7,87.1,6.124,100.0,8.33,9.4,1009.9,"Rain, Partially cloudy"
2022-10-12,58.083333333333336,135.32825,242.0082,30.0,21.0,25.3,31.9,21.0,26.0,81.7,0.0,0.0,0.0,9.4,1011.2,Partially cloudy
2022-10-13,44.25,174.62918,293.68454,31.5,20.4,25.4,31.7,20.4,25.7,72.7,0.0,0.0,0.0,17.6,1012.3,Clear
2022-10-14,65.625,177.30411,298.4153,30.8,21.0,25.5,32.0,21.0,25.8,71.6,0.0,0.0,0.0,13.0,1012.1,Clear
2022-10-15,86.91666666666667,176.17235,293.50824,32.0,21.0,25.8,32.0,21.0,26.1,69.8,0.0,0.0,0.0,13.0,1011.4,Clear
2022-10-16,92.91666666666669,174.67981,236.30228,32.0,20.9,26.2,32.4,20.9,26.5,61.0,0.0,0.0,0.0,7.6,1013.4,Clear
2022-10-17,97.91666666666669,173.59332,221.32886,31.6,21.7,26.5,31.9,21.7,26.5,56.0,0.0,0.0,0.0,10.2,1013.5,Clear
2022-10-18,89.125,173.99408,155.16455,33.0,20.0,26.0,31.7,20.0,25.8,55.6,0.0,0.0,0.0,7.6,1012.1,Clear
2022-10-19,73.29166666666667,170.32458,190.41492,33.0,19.7,26.5,32.5,19.7,26.3,50.8,0.0,0.0,0.0,9.4,1011.7,Clear
2022-10-20,81.125,168.25479,193.26369,33.3,19.4,26.2,33.4,19.4,26.0,54.1,0.0,0.0,0.0,7.6,1013.4,Clear
2022-10-21,105.29166666666669,168.97202,162.08614,32.4,20.0,26.2,31.4,20.0,25.9,55.3,0.0,0.0,0.0,7.6,1015.7,Partially cloudy
2022-10-22,111.91666666666669,167.6828,237.16177,31.0,20.0,25.2,30.7,20.0,25.0,56.8,0.0,0.0,0.0,13.0,1016.9,Clear
2022-10-23,115.54166666666669,169.61867,267.41434,31.0,17.4,23.9,30.0,17.4,23.7,55.0,0.0,0.0,0.0,9.4,1015.8,Clear
2022-10-24,178.75,168.66956,225.28355,31.0,17.8,23.6,29.8,17.8,23.4,60.1,0.0,0.0,0.0,11.2,1011.1,Clear
2022-10-25,193.875,169.4312,285.80563,30.0,17.3,23.8,28.9,17.3,23.6,53.7,0.0,0.0,0.0,16.6,1009.4,Clear
2022-10-26,127.375,164.85736,220.90527,31.2,17.5,24.1,30.6,17.5,23.9,60.9,0.0,0.0,0.0,7.6,1013.1,Clear
2022-10-27,161.375,162.40547,184.08867,31.0,17.8,24.3,30.2,17.8,24.1,59.7,0.0,0.0,0.0,9.4,1013.2,Clear
2022-10-28,188.95652173913044,159.9352,187.40662,30.0,17.7,24.0,30.4,17.7,24.0,64.5,0.0,0.0,0.0,5.4,1013.3,Clear
2022-10-29,214.82608695652172,161.24184,327.5186,30.5,18.3,23.8,30.0,18.3,23.8,68.2,0.0,0.0,0.0,9.2,1014.4,Clear
2022-10-30,170.65217391304347,159.59071,307.59412,30.0,17.8,23.3,30.0,17.8,23.3,62.0,0.0,0.0,0.0,9.4,1014.6,Clear
2022-10-31,218.25,157.39154,238.00414,30.0,17.7,23.4,30.0,17.7,23.4,66.0,0.0,0.0,0.0,6.4,1014.3,Clear
2022-11-01,227.75,154.41313,225.50418,32.0,18.1,24.6,31.7,18.1,24.5,62.6,0.0,0.0,0.0,7.6,1014.3,Clear
2022-11-02,215.0,156.26892,184.1983,30.1,18.5,24.0,30.4,18.5,24.0,64.6,0.0,0.0,0.0,18.4,1012.6,Clear
2022-11-03,378.5217391304348,153.56656,232.00429,31.0,17.8,23.9,30.7,17.8,24.0,65.1,0.0,0.0,0.0,9.4,1012.2,Clear
2022-11-04,310.60869565217394,150.93967,210.02545,31.0,19.1,24.4,31.5,19.1,24.6,66.9,0.0,0.0,0.0,7.6,1013.4,Clear
2022-11-05,187.0,148.50533,254.05002,29.7,19.0,24.0,32.0,19.0,24.5,78.3,0.0,0.0,0.0,13.0,1015.4,Clear
2022-11-06,165.6086956521739,140.38005,238.30302,30.8,19.8,24.8,32.6,19.8,25.2,72.3,0.0,0.0,0.0,13.0,1015.7,Clear
2022-11-07,161.70833333333334,147.60368,165.3136,32.0,19.8,25.0,31.6,19.8,24.9,64.1,0.0,0.0,0.0,9.4,1014.6,Clear
2022-11-08,240.0,140.52339,163.12437,28.0,19.5,23.7,28.3,19.5,23.8,69.5,0.0,0.0,0.0,13.0,1015.7,Partially cloudy
2022-11-09,84.375,128.87056,222.719,29.3,19.0,23.4,29.2,19.0,23.3,60.6,0.0,0.0,0.0,7.6,1015.8,Partially cloudy
2022-11-10,126.95833333333331,137.38876,208.09454,28.6,18.8,23.5,29.0,18.8,23.5,64.6,0.0,0.0,0.0,13.0,1016.8,Partially cloudy
2022-11-11,225.70833333333331,149.13077,297.31955,27.7,17.0,21.8,27.2,17.0,21.8,61.9,0.0,0.0,0.0,20.5,1017.2,Clear
2022-11-12,201.79166666666663,149.39348,315.87827,27.2,15.7,21.0,26.8,15.7,20.9,53.4,0.0,0.0,0.0,16.6,1016.6,Clear
2022-11-13,160.33333333333334,146.18974,282.96658,27.1,14.7,20.5,26.7,14.7,20.5,56.7,0.0,0.0,0.0,16.6,1015.2,Clear
2022-11-14,110.58333333333331,143.83447,231.12729,29.7,15.9,22.6,28.7,15.9,22.4,55.4,0.0,0.0,0.0,11.2,1015.8,Partially cloudy
2022-11-15,90.8695652173913,129.80768,174.28596,28.5,17.9,22.0,27.9,17.9,22.0,56.5,0.0,0.0,0.0,9.4,1015.6,Partially cloudy
2022-11-16,113.41666666666669,142.72481,329.3015,26.5,15.7,20.6,26.5,15.7,20.6,52.9,0.0,0.0,0.0,16.6,1014.8,Clear
2022-11-17,133.375,145.30174,392.33444,24.8,14.0,18.7,24.8,14.0,18.7,57.4,0.0,0.0,0.0,18.4,1014.7,Clear
2022-11-18,158.56521739130434,146.2002,277.09604,25.2,12.4,18.6,25.2,12.4,18.6,54.3,0.0,0.0,0.0,14.8,1016.0,Clear
2022-11-19,136.45833333333334,143.50438,253.75775,25.8,12.5,18.7,25.8,12.5,18.7,54.7,0.0,0.0,0.0,9.4,1016.6,Partially cloudy
2022-11-20,169.79166666666666,142.01782,213.24338,25.8,12.4,18.7,25.8,12.4,18.7,55.7,0.0,0.0,0.0,11.2,1015.1,Clear
2022-11-21,149.04166666666666,142.5987,193.13562,26.0,12.3,18.6,26.0,12.3,18.6,58.5,0.0,0.0,0.0,14.8,1014.1,Clear
2022-11-22,119.125,142.14145,232.26453,25.7,13.0,18.6,25.7,13.0,18.6,54.4,0.0,0.0,0.0,14.8,1014.1,Clear
2022-11-23,98.66666666666669,144.14207,228.59113,26.1,11.7,18.5,26.1,11.7,18.5,49.6,0.0,0.0,0.0,18.4,1014.4,Clear
2022-11-24,99.29166666666669,142.61923,190.57655,26.3,11.0,18.3,26.3,11.0,18.3,51.3,0.0,0.0,0.0,11.2,1014.3,Clear
2022-11-25,130.33333333333334,140.5653,168.69292,26.5,10.9,18.3,26.5,10.9,18.3,54.6,0.0,0.0,0.0,11.2,1016.6,Clear
2022-11-26,190.375,139.84668,209.98569,27.5,10.5,18.2,26.2,10.5,18.1,56.4,0.0,0.0,0.0,13.0,1013.6,Clear
2022-11-27,178.47826086956522,139.23459,162.60822,26.4,11.1,17.6,26.4,11.1,17.6,61.6,0.0,0.0,0.0,7.6,1011.7,Clear
2022-11-28,177.20833333333334,138.18768,189.36859,25.5,10.7,17.8,25.5,10.7,17.8,61.5,0.0,0.0,0.0,6.9,1013.1,Clear
2022-11-29,216.95833333333331,137.14569,217.08078,25.0,10.2,17.5,25.0,10.2,17.5,65.3,0.0,0.0,0.0,5.4,1015.3,Clear
2022-11-30,183.20833333333331,133.98792,189.27267,25.2,11.6,17.5,25.2,11.6,17.5,65.9,0.0,0.0,0.0,11.2,1016.5,Clear
2022-12-01,209.16666666666663,136.61057,183.78821,24.7,10.9,17.4,24.7,10.9,17.4,69.0,0.0,0.0,0.0,13.0,1015.4,Clear
2022-12-02,167.9090909090909,133.94627,189.69441,25.8,10.9,17.8,25.8,10.9,17.8,65.4,0.0,0.0,0.0,6.9,1014.3,Partially cloudy
2022-12-03,197.25,132.77773,234.45767,25.1,11.1,17.7,25.1,11.1,17.7,70.0,0.0,0.0,0.0,5.4,1015.1,Clear
2022-12-04,222.16666666666663,133.50414,202.74364,24.4,11.9,17.5,24.4,11.9,17.5,74.1,14.935,100.0,4.17,9.4,1015.7,Rain
2022-12-05,180.16666666666663,134.30093,210.28386,24.4,10.8,16.7,24.4,10.8,16.7,69.3,0.0,0.0,0.0,10.4,1017.3,Clear
2022-12-06,212.25,134.65163,262.96857,23.0,10.5,16.0,23.0,10.5,16.0,70.7,0.0,0.0,0.0,15.0,1016.2,Clear
2022-12-07,137.375,134.7374,295.37903,23.7,10.9,16.2,23.7,10.9,16.2,67.3,0.0,0.0,0.0,18.4,1015.3,Clear
2022-12-08,138.125,132.16154,191.77298,24.0,10.9,17.1,24.0,10.9,17.1,62.6,0.0,0.0,0.0,16.6,1016.0,Clear
2022-12-09,168.125,131.1059,144.95865,25.6,10.8,17.6,25.6,10.8,17.6,62.2,0.0,0.0,0.0,14.8,1014.9,Clear
2022-12-10,206.41666666666663,131.19572,133.04498,26.1,10.9,17.6,26.1,10.9,17.6,69.3,0.0,0.0,0.0,11.2,1015.2,Clear
2022-12-11,141.5,132.60205,142.41086,26.5,11.2,18.0,26.5,11.2,18.0,67.0,0.0,0.0,0.0,11.2,1015.6,Clear
2022-12-12,92.875,133.57349,183.20166,25.7,10.8,17.6,25.7,10.8,17.6,61.0,0.0,0.0,0.0,13.0,1014.8,Clear
2022-12-13,68.79166666666667,134.28133,288.20163,25.5,10.5,17.7,25.5,10.5,17.7,55.3,0.0,0.0,0.0,18.4,1016.1,Clear
2022-12-14,85.66666666666667,135.39429,272.6786,23.5,11.0,16.6,23.5,11.0,16.6,57.3,0.0,0.0,0.0,16.6,1016.0,Clear
2022-12-15,88.54166666666667,134.75546,236.02153,22.6,8.9,15.0,22.6,8.7,15.0,56.4,0.0,0.0,0.0,13.0,1014.9,Clear
2022-12-16,99.0,133.82166,172.51855,22.6,10.0,15.1,22.6,10.0,15.1,58.5,0.0,0.0,0.0,11.2,1014.0,Clear
2022-12-17,172.8945652173913,133.12119,157.49849,23.0,8.9,15.2,23.0,8.9,15.2,61.7,0.0,0.0,0.0,11.2,1015.7,Clear
2022-12-18,185.50108695652176,131.90616,140.02014,23.0,8.9,15.1,23.0,8.9,15.1,71.7,0.0,0.0,0.0,11.2,1016.0,Clear
2022-12-19,240.3,132.51532,162.45311,21.9,8.9,14.7,21.9,8.5,14.6,74.7,0.0,0.0,0.0,7.6,1014.7,Clear
2022-12-20,245.91666666666663,130.50716,167.59135,22.1,8.0,13.7,22.1,6.8,13.6,79.0,0.0,0.0,0.0,10.6,1014.0,Partially cloudy
2022-12-21,226.54166666666663,133.096,128.72629,19.7,9.0,13.6,19.7,9.0,13.6,81.3,0.0,0.0,0.0,9.4,1015.3,Clear
2022-12-22,235.0,132.76384,107.28491,19.1,8.0,12.4,19.1,6.8,12.2,84.2,0.0,0.0,0.0,9.4,1015.2,Partially cloudy
2022-12-23,254.08333333333331,123.7292,115.83205,19.1,8.0,12.6,19.1,7.4,12.5,80.5,0.0,0.0,0.0,9.4,1014.3,Partially cloudy
2022-12-24,191.91666666666663,131.74666,226.54114,18.6,7.0,11.8,18.6,5.6,11.5,80.9,0.0,0.0,0.0,13.0,1015.9,Clear
2022-12-25,202.75,134.11386,178.82088,15.1,6.0,10.0,15.1,3.6,9.1,90.1,94.507,100.0,4.17,16.6,1016.7,Rain
2022-12-26,222.95833333333331,132.50809,128.72896,13.0,7.0,9.0,13.0,5.2,8.4,95.6,0.0,0.0,0.0,9.4,1018.6,Partially cloudy
2022-12-27,191.33333333333331,133.77365,241.8462,16.3,7.0,10.3,16.3,4.8,9.7,88.7,0.0,0.0,0.0,14.2,1018.2,Partially cloudy
2022-12-28,165.17391304347825,134.47209,296.32352,21.4,7.0,13.2,21.4,5.6,12.8,74.1,0.0,0.0,0.0,19.4,1017.5,Clear
